onset	duration	sample	value	event_onset	event_type
60.49121094	0.00048828125	15485.75	Alt	15486.75	Alt
60.49511719	0.00048828125	15486.75	Alt	15487.75	Alt
60.49902344	0.00048828125	15487.75	Alt	15488.75	Alt
60.50292969	0.00048828125	15488.75	Alt	15489.75	Alt
60.50683594	0.00048828125	15489.75	Alt	15490.75	Alt
60.51074219	0.00048828125	15490.75	Alt	15491.75	Alt
60.51464844	0.00048828125	15491.75	Alt	15492.75	Alt
60.51855469	0.00048828125	15492.75	Alt	15493.75	Alt
60.52246094	0.00048828125	15493.75	Alt	15494.75	Alt
60.52636719	0.00048828125	15494.75	Alt	15495.75	Alt
60.53027344	0.00048828125	15495.75	Alt	15496.75	Alt
60.53417969	0.00048828125	15496.75	Alt	15497.75	Alt
60.53808594	0.00048828125	15497.75	Alt	15498.75	Alt
60.54199219	0.00048828125	15498.75	Alt	15499.75	Alt
60.54589844	0.00048828125	15499.75	Alt	15500.75	Alt
60.54980469	0.00048828125	15500.75	Alt	15501.75	Alt
60.55371094	0.00048828125	15501.75	Alt	15502.75	Alt
60.55761719	0.00048828125	15502.75	Alt	15503.75	Alt
60.56152344	0.00048828125	15503.75	Alt	15504.75	Alt
60.56542969	0.00048828125	15504.75	Alt	15505.75	Alt
61.80322266	0.00048828125	15821.625	Alt	15822.625	Alt
61.80712891	0.00048828125	15822.625	Alt	15823.625	Alt
61.81103516	0.00048828125	15823.625	Alt	15824.625	Alt
61.81494141	0.00048828125	15824.625	Alt	15825.625	Alt
61.81933594	0.00048828125	15825.75	Alt	15826.75	Alt
61.82324219	0.00048828125	15826.75	Alt	15827.75	Alt
61.82714844	0.00048828125	15827.75	Alt	15828.75	Alt
61.83105469	0.00048828125	15828.75	Alt	15829.75	Alt
61.83496094	0.00048828125	15829.75	Alt	15830.75	Alt
61.83886719	0.00048828125	15830.75	Alt	15831.75	Alt
61.84277344	0.00048828125	15831.75	Alt	15832.75	Alt
61.84667969	0.00048828125	15832.75	Alt	15833.75	Alt
61.85058594	0.00048828125	15833.75	Alt	15834.75	Alt
61.85449219	0.00048828125	15834.75	Alt	15835.75	Alt
61.85839844	0.00048828125	15835.75	Alt	15836.75	Alt
61.86230469	0.00048828125	15836.75	Alt	15837.75	Alt
61.86621094	0.00048828125	15837.75	Alt	15838.75	Alt
61.87011719	0.00048828125	15838.75	Alt	15839.75	Alt
61.87402344	0.00048828125	15839.75	Alt	15840.75	Alt
61.87792969	0.00048828125	15840.75	Alt	15841.75	Alt
61.88183594	0.00048828125	15841.75	Alt	15842.75	Alt
61.88574219	0.00048828125	15842.75	Alt	15843.75	Alt
61.88964844	0.00048828125	15843.75	Alt	15844.75	Alt
61.89355469	0.00048828125	15844.75	Alt	15845.75	Alt
61.89746094	0.00048828125	15845.75	Alt	15846.75	Alt
61.90136719	0.00048828125	15846.75	Alt	15847.75	Alt
61.90527344	0.00048828125	15847.75	Alt	15848.75	Alt
61.90917969	0.00048828125	15848.75	Alt	15849.75	Alt
61.91308594	0.00048828125	15849.75	Alt	15850.75	Alt
61.91699219	0.00048828125	15850.75	Alt	15851.75	Alt
61.92089844	0.00048828125	15851.75	Alt	15852.75	Alt
61.92480469	0.00048828125	15852.75	Alt	15853.75	Alt
61.92919922	0.00048828125	15853.875	Alt	15854.875	Alt
61.93652344	0.00048828125	15855.75	Alt	15856.75	Alt
61.94042969	0.00048828125	15856.75	Alt	15857.75	Alt
61.94433594	0.00048828125	15857.75	Alt	15858.75	Alt
61.94824219	0.00048828125	15858.75	Alt	15859.75	Alt
61.95263672	0.00048828125	15859.875	Alt	15860.875	Alt
61.95654297	0.00048828125	15860.875	Alt	15861.875	Alt
61.96044922	0.00048828125	15861.875	Alt	15862.875	Alt
61.96435547	0.00048828125	15862.875	Alt	15863.875	Alt
61.96826172	0.00048828125	15863.875	Alt	15864.875	Alt
61.97216797	0.00048828125	15864.875	Alt	15865.875	Alt
61.97607422	0.00048828125	15865.875	Alt	15866.875	Alt
61.97998047	0.00048828125	15866.875	Alt	15867.875	Alt
61.98388672	0.00048828125	15867.875	Alt	15868.875	Alt
61.98779297	0.00048828125	15868.875	Alt	15869.875	Alt
61.99169922	0.00048828125	15869.875	Alt	15870.875	Alt
61.99560547	0.00048828125	15870.875	Alt	15871.875	Alt
61.99951172	0.00048828125	15871.875	Alt	15872.875	Alt
62.00341797	0.00048828125	15872.875	Alt	15873.875	Alt
62.00732422	0.00048828125	15873.875	Alt	15874.875	Alt
62.01123047	0.00048828125	15874.875	Alt	15875.875	Alt
62.01513672	0.00048828125	15875.875	Alt	15876.875	Alt
62.01904297	0.00048828125	15876.875	Alt	15877.875	Alt
62.02294922	0.00048828125	15877.875	Alt	15878.875	Alt
62.02685547	0.00048828125	15878.875	Alt	15879.875	Alt
62.03076172	0.00048828125	15879.875	Alt	15880.875	Alt
62.03466797	0.00048828125	15880.875	Alt	15881.875	Alt
62.03857422	0.00048828125	15881.875	Alt	15882.875	Alt
62.04248047	0.00048828125	15882.875	Alt	15883.875	Alt
62.04638672	0.00048828125	15883.875	Alt	15884.875	Alt
62.05029297	0.00048828125	15884.875	Alt	15885.875	Alt
62.05419922	0.00048828125	15885.875	Alt	15886.875	Alt
62.05810547	0.00048828125	15886.875	Alt	15887.875	Alt
62.06201172	0.00048828125	15887.875	Alt	15888.875	Alt
62.06591797	0.00048828125	15888.875	Alt	15889.875	Alt
62.06982422	0.00048828125	15889.875	Alt	15890.875	Alt
62.07373047	0.00048828125	15890.875	Alt	15891.875	Alt
62.07763672	0.00048828125	15891.875	Alt	15892.875	Alt
62.08154297	0.00048828125	15892.875	Alt	15893.875	Alt
62.08544922	0.00048828125	15893.875	Alt	15894.875	Alt
62.08935547	0.00048828125	15894.875	Alt	15895.875	Alt
62.09326172	0.00048828125	15895.875	Alt	15896.875	Alt
62.09716797	0.00048828125	15896.875	Alt	15897.875	Alt
62.10107422	0.00048828125	15897.875	Alt	15898.875	Alt
62.10546875	0.00048828125	15899	Alt	15900	Alt
62.10888672	0.00048828125	15899.875	Alt	15900.875	Alt
62.11279297	0.00048828125	15900.875	Alt	15901.875	Alt
62.11669922	0.00048828125	15901.875	Alt	15902.875	Alt
62.12060547	0.00048828125	15902.875	Alt	15903.875	Alt
62.12451172	0.00048828125	15903.875	Alt	15904.875	Alt
62.12841797	0.00048828125	15904.875	Alt	15905.875	Alt
62.13232422	0.00048828125	15905.875	Alt	15906.875	Alt
62.13623047	0.00048828125	15906.875	Alt	15907.875	Alt
62.14013672	0.00048828125	15907.875	Alt	15908.875	Alt
62.14404297	0.00048828125	15908.875	Alt	15909.875	Alt
62.14794922	0.00048828125	15909.875	Alt	15910.875	Alt
62.15185547	0.00048828125	15910.875	Alt	15911.875	Alt
62.15576172	0.00048828125	15911.875	Alt	15912.875	Alt
62.15966797	0.00048828125	15912.875	Alt	15913.875	Alt
62.16357422	0.00048828125	15913.875	Alt	15914.875	Alt
62.16748047	0.00048828125	15914.875	Alt	15915.875	Alt
62.17138672	0.00048828125	15915.875	Alt	15916.875	Alt
62.18066406	0.00048828125	15918.25	Alt	15919.25	Alt
62.18457031	0.00048828125	15919.25	Alt	15920.25	Alt
62.18847656	0.00048828125	15920.25	Alt	15921.25	Alt
62.19238281	0.00048828125	15921.25	Alt	15922.25	Alt
62.19628906	0.00048828125	15922.25	Alt	15923.25	Alt
62.20019531	0.00048828125	15923.25	Alt	15924.25	Alt
62.20410156	0.00048828125	15924.25	Alt	15925.25	Alt
62.20800781	0.00048828125	15925.25	Alt	15926.25	Alt
62.21191406	0.00048828125	15926.25	Alt	15927.25	Alt
62.21582031	0.00048828125	15927.25	Alt	15928.25	Alt
62.21972656	0.00048828125	15928.25	Alt	15929.25	Alt
62.22363281	0.00048828125	15929.25	Alt	15930.25	Alt
62.22753906	0.00048828125	15930.25	Alt	15931.25	Alt
62.23144531	0.00048828125	15931.25	Alt	15932.25	Alt
62.23535156	0.00048828125	15932.25	Alt	15933.25	Alt
62.23925781	0.00048828125	15933.25	Alt	15934.25	Alt
62.24755859	0.00048828125	15935.375	Alt	15936.375	Alt
62.25146484	0.00048828125	15936.375	Alt	15937.375	Alt
62.25537109	0.00048828125	15937.375	Alt	15938.375	Alt
62.25927734	0.00048828125	15938.375	Alt	15939.375	Alt
62.26318359	0.00048828125	15939.375	Alt	15940.375	Alt
62.26708984	0.00048828125	15940.375	Alt	15941.375	Alt
62.27099609	0.00048828125	15941.375	Alt	15942.375	Alt
62.27490234	0.00048828125	15942.375	Alt	15943.375	Alt
62.27880859	0.00048828125	15943.375	Alt	15944.375	Alt
62.28271484	0.00048828125	15944.375	Alt	15945.375	Alt
62.28662109	0.00048828125	15945.375	Alt	15946.375	Alt
62.29101562	0.00048828125	15946.5	Alt	15947.5	Alt
62.29492188	0.00048828125	15947.5	Alt	15948.5	Alt
62.29882812	0.00048828125	15948.5	Alt	15949.5	Alt
62.30273438	0.00048828125	15949.5	Alt	15950.5	Alt
62.30664062	0.00048828125	15950.5	Alt	15951.5	Alt
62.31054688	0.00048828125	15951.5	Alt	15952.5	Alt
62.31445312	0.00048828125	15952.5	Alt	15953.5	Alt
62.31835938	0.00048828125	15953.5	Alt	15954.5	Alt
62.32226562	0.00048828125	15954.5	Alt	15955.5	Alt
62.32617188	0.00048828125	15955.5	Alt	15956.5	Alt
62.33251953	0.00048828125	15957.125	Alt	15958.125	Alt
62.33642578	0.00048828125	15958.125	Alt	15959.125	Alt
62.34033203	0.00048828125	15959.125	Alt	15960.125	Alt
62.34423828	0.00048828125	15960.125	Alt	15961.125	Alt
62.34814453	0.00048828125	15961.125	Alt	15962.125	Alt
62.35205078	0.00048828125	15962.125	Alt	15963.125	Alt
62.35595703	0.00048828125	15963.125	Alt	15964.125	Alt
62.35986328	0.00048828125	15964.125	Alt	15965.125	Alt
62.36376953	0.00048828125	15965.125	Alt	15966.125	Alt
62.36767578	0.00048828125	15966.125	Alt	15967.125	Alt
62.37158203	0.00048828125	15967.125	Alt	15968.125	Alt
62.38085938	0.00048828125	15969.5	Alt	15970.5	Alt
62.38476562	0.00048828125	15970.5	Alt	15971.5	Alt
62.38867188	0.00048828125	15971.5	Alt	15972.5	Alt
62.39257812	0.00048828125	15972.5	Alt	15973.5	Alt
62.39648438	0.00048828125	15973.5	Alt	15974.5	Alt
62.40087891	0.00048828125	15974.625	Alt	15975.625	Alt
62.40478516	0.00048828125	15975.625	Alt	15976.625	Alt
62.40869141	0.00048828125	15976.625	Alt	15977.625	Alt
62.41259766	0.00048828125	15977.625	Alt	15978.625	Alt
62.41650391	0.00048828125	15978.625	Alt	15979.625	Alt
62.42041016	0.00048828125	15979.625	Alt	15980.625	Alt
62.42431641	0.00048828125	15980.625	Alt	15981.625	Alt
62.42822266	0.00048828125	15981.625	Alt	15982.625	Alt
62.43212891	0.00048828125	15982.625	Alt	15983.625	Alt
62.43603516	0.00048828125	15983.625	Alt	15984.625	Alt
62.43994141	0.00048828125	15984.625	Alt	15985.625	Alt
62.44384766	0.00048828125	15985.625	Alt	15986.625	Alt
62.44775391	0.00048828125	15986.625	Alt	15987.625	Alt
62.45166016	0.00048828125	15987.625	Alt	15988.625	Alt
62.45556641	0.00048828125	15988.625	Alt	15989.625	Alt
62.45947266	0.00048828125	15989.625	Alt	15990.625	Alt
62.46337891	0.00048828125	15990.625	Alt	15991.625	Alt
62.46728516	0.00048828125	15991.625	Alt	15992.625	Alt
62.47119141	0.00048828125	15992.625	Alt	15993.625	Alt
62.47509766	0.00048828125	15993.625	Alt	15994.625	Alt
62.47900391	0.00048828125	15994.625	Alt	15995.625	Alt
62.48291016	0.00048828125	15995.625	Alt	15996.625	Alt
62.48681641	0.00048828125	15996.625	Alt	15997.625	Alt
62.49072266	0.00048828125	15997.625	Alt	15998.625	Alt
62.49462891	0.00048828125	15998.625	Alt	15999.625	Alt
62.49853516	0.00048828125	15999.625	Alt	16000.625	Alt
62.50244141	0.00048828125	16000.625	Alt	16001.625	Alt
62.50634766	0.00048828125	16001.625	Alt	16002.625	Alt
62.51025391	0.00048828125	16002.625	Alt	16003.625	Alt
62.51416016	0.00048828125	16003.625	Alt	16004.625	Alt
62.51806641	0.00048828125	16004.625	Alt	16005.625	Alt
62.52197266	0.00048828125	16005.625	Alt	16006.625	Alt
62.52587891	0.00048828125	16006.625	Alt	16007.625	Alt
62.52978516	0.00048828125	16007.625	Alt	16008.625	Alt
62.53369141	0.00048828125	16008.625	Alt	16009.625	Alt
62.53759766	0.00048828125	16009.625	Alt	16010.625	Alt
62.54150391	0.00048828125	16010.625	Alt	16011.625	Alt
62.54541016	0.00048828125	16011.625	Alt	16012.625	Alt
62.54931641	0.00048828125	16012.625	Alt	16013.625	Alt
62.55322266	0.00048828125	16013.625	Alt	16014.625	Alt
62.55712891	0.00048828125	16014.625	Alt	16015.625	Alt
62.56103516	0.00048828125	16015.625	Alt	16016.625	Alt
62.56494141	0.00048828125	16016.625	Alt	16017.625	Alt
62.56933594	0.00048828125	16017.75	Alt	16018.75	Alt
62.57324219	0.00048828125	16018.75	Alt	16019.75	Alt
62.58105469	0.00048828125	16020.75	Alt	16021.75	Alt
62.58496094	0.00048828125	16021.75	Alt	16022.75	Alt
62.58886719	0.00048828125	16022.75	Alt	16023.75	Alt
62.59277344	0.00048828125	16023.75	Alt	16024.75	Alt
62.59667969	0.00048828125	16024.75	Alt	16025.75	Alt
62.60058594	0.00048828125	16025.75	Alt	16026.75	Alt
62.60449219	0.00048828125	16026.75	Alt	16027.75	Alt
62.60839844	0.00048828125	16027.75	Alt	16028.75	Alt
62.61230469	0.00048828125	16028.75	Alt	16029.75	Alt
62.61621094	0.00048828125	16029.75	Alt	16030.75	Alt
62.62011719	0.00048828125	16030.75	Alt	16031.75	Alt
62.62402344	0.00048828125	16031.75	Alt	16032.75	Alt
62.62792969	0.00048828125	16032.75	Alt	16033.75	Alt
62.63183594	0.00048828125	16033.75	Alt	16034.75	Alt
62.63574219	0.00048828125	16034.75	Alt	16035.75	Alt
62.63964844	0.00048828125	16035.75	Alt	16036.75	Alt
62.64355469	0.00048828125	16036.75	Alt	16037.75	Alt
62.64746094	0.00048828125	16037.75	Alt	16038.75	Alt
62.65136719	0.00048828125	16038.75	Alt	16039.75	Alt
62.65527344	0.00048828125	16039.75	Alt	16040.75	Alt
62.65917969	0.00048828125	16040.75	Alt	16041.75	Alt
62.66308594	0.00048828125	16041.75	Alt	16042.75	Alt
62.66699219	0.00048828125	16042.75	Alt	16043.75	Alt
62.67089844	0.00048828125	16043.75	Alt	16044.75	Alt
62.67480469	0.00048828125	16044.75	Alt	16045.75	Alt
62.67871094	0.00048828125	16045.75	Alt	16046.75	Alt
62.68261719	0.00048828125	16046.75	Alt	16047.75	Alt
62.68652344	0.00048828125	16047.75	Alt	16048.75	Alt
62.69042969	0.00048828125	16048.75	Alt	16049.75	Alt
62.69433594	0.00048828125	16049.75	Alt	16050.75	Alt
62.69824219	0.00048828125	16050.75	Alt	16051.75	Alt
62.70263672	0.00048828125	16051.875	Alt	16052.875	Alt
62.70654297	0.00048828125	16052.875	Alt	16053.875	Alt
62.71044922	0.00048828125	16053.875	Alt	16054.875	Alt
62.71435547	0.00048828125	16054.875	Alt	16055.875	Alt
62.71826172	0.00048828125	16055.875	Alt	16056.875	Alt
62.72216797	0.00048828125	16056.875	Alt	16057.875	Alt
62.72607422	0.00048828125	16057.875	Alt	16058.875	Alt
62.72998047	0.00048828125	16058.875	Alt	16059.875	Alt
62.73388672	0.00048828125	16059.875	Alt	16060.875	Alt
62.73779297	0.00048828125	16060.875	Alt	16061.875	Alt
62.74169922	0.00048828125	16061.875	Alt	16062.875	Alt
62.74560547	0.00048828125	16062.875	Alt	16063.875	Alt
62.74951172	0.00048828125	16063.875	Alt	16064.875	Alt
62.75341797	0.00048828125	16064.875	Alt	16065.875	Alt
62.75732422	0.00048828125	16065.875	Alt	16066.875	Alt
62.76123047	0.00048828125	16066.875	Alt	16067.875	Alt
